+-------------------+----------+
|             Device|count(s_0)|
| root.test.g_0.d2_4|     45590|
|root.test.g_0.d2_40|     45530|
|root.test.g_0.d2_41|     45530|
|root.test.g_0.d2_42|     45530|
|root.test.g_0.d2_43|     45530|
|root.test.g_0.d2_44|     45530|
|root.test.g_0.d2_45|     45530|
|root.test.g_0.d2_46|     45530|
|root.test.g_0.d2_47|     45530|
|root.test.g_0.d2_48|     45530|
|root.test.g_0.d2_49|     45530|
| root.test.g_0.d2_5|     45590|
|root.test.g_0.d2_50|     45460|
|root.test.g_0.d2_51|     45460|
|root.test.g_0.d2_52|     45460|
|root.test.g_0.d2_53|     45460|
|root.test.g_0.d2_54|     45460|
|root.test.g_0.d2_55|     45460|
|root.test.g_0.d2_56|     45460|
|root.test.g_0.d2_57|     45460|
|root.test.g_0.d2_58|     45460|
|root.test.g_0.d2_59|     45460|
| root.test.g_0.d2_6|     45590|
|root.test.g_0.d2_60|     45610|
|root.test.g_0.d2_61|     45610|
|root.test.g_0.d2_62|     45610|
|root.test.g_0.d2_63|     45610|
|root.test.g_0.d2_64|     45610|
|root.test.g_0.d2_65|     45610|
|root.test.g_0.d2_66|     45610|
|root.test.g_0.d2_67|     45610|
|root.test.g_0.d2_68|     45610|
|root.test.g_0.d2_69|     45610|
| root.test.g_0.d2_7|     45590|
|root.test.g_0.d2_70|     45270|
|root.test.g_0.d2_71|     45270|
|root.test.g_0.d2_72|     45270|
|root.test.g_0.d2_73|     45270|
|root.test.g_0.d2_74|     45270|
|root.test.g_0.d2_75|     45270|
|root.test.g_0.d2_76|     45270|
|root.test.g_0.d2_77|     45270|
|root.test.g_0.d2_78|     45270|
|root.test.g_0.d2_79|     45270|
| root.test.g_0.d2_8|     45590|
|root.test.g_0.d2_80|     46030|
|root.test.g_0.d2_81|     46030|
|root.test.g_0.d2_82|     46030|
|root.test.g_0.d2_83|     46030|
|root.test.g_0.d2_84|     46030|
|root.test.g_0.d2_85|     46030|
|root.test.g_0.d2_86|     46030|
|root.test.g_0.d2_87|     46030|
|root.test.g_0.d2_88|     46030|
|root.test.g_0.d2_89|     46030|
| root.test.g_0.d2_9|     45590|
|root.test.g_0.d2_90|     46090|
|root.test.g_0.d2_91|     46090|
|root.test.g_0.d2_92|     46090|
|root.test.g_0.d2_93|     46090|
|root.test.g_0.d2_94|     46090|
|root.test.g_0.d2_95|     46090|
|root.test.g_0.d2_96|     46090|
|root.test.g_0.d2_97|     46090|
|root.test.g_0.d2_98|     46090|
|root.test.g_0.d2_99|     46090|
+-------------------+----------+
Total line number = 200
It costs 2.459s
