+-------------------+----------+
|             Device|count(s_0)|
|  root.db.g_0.d1_12|    100000|
| root.db.g_0.d1_120|    100000|
|root.db.g_0.d1_1200|    100000|
|root.db.g_0.d1_1201|    100000|
|root.db.g_0.d1_1202|    100000|
|root.db.g_0.d1_1203|    100000|
|root.db.g_0.d1_1204|    100000|
|root.db.g_0.d1_1205|    100000|
|root.db.g_0.d1_1206|    100000|
|root.db.g_0.d1_1207|    100000|
|root.db.g_0.d1_1208|    100000|
|root.db.g_0.d1_1209|    100000|
| root.db.g_0.d1_121|    100000|
|root.db.g_0.d1_1210|    100000|
|root.db.g_0.d1_1211|    100000|
|root.db.g_0.d1_1212|    100000|
|root.db.g_0.d1_1213|    100000|
|root.db.g_0.d1_1214|    100000|
|root.db.g_0.d1_1215|    100000|
|root.db.g_0.d1_1216|    100000|
|root.db.g_0.d1_1217|    100000|
|root.db.g_0.d1_1218|    100000|
|root.db.g_0.d1_1219|    100000|
| root.db.g_0.d1_122|    100000|
|root.db.g_0.d1_1220|    100000|
|root.db.g_0.d1_1221|    100000|
|root.db.g_0.d1_1222|    100000|
|root.db.g_0.d1_1223|    100000|
|root.db.g_0.d1_1224|    100000|
|root.db.g_0.d1_1225|    100000|
|root.db.g_0.d1_1226|    100000|
|root.db.g_0.d1_1227|    100000|
|root.db.g_0.d1_1228|    100000|
|root.db.g_0.d1_1229|    100000|
| root.db.g_0.d1_123|    100000|
|root.db.g_0.d1_1230|    100000|
|root.db.g_0.d1_1231|    100000|
|root.db.g_0.d1_1232|    100000|
|root.db.g_0.d1_1233|    100000|
|root.db.g_0.d1_1234|    100000|
|root.db.g_0.d1_1235|    100000|
|root.db.g_0.d1_1236|    100000|
|root.db.g_0.d1_1237|    100000|
|root.db.g_0.d1_1238|    100000|
|root.db.g_0.d1_1239|    100000|
| root.db.g_0.d1_124|    100000|
|root.db.g_0.d1_1240|    100000|
|root.db.g_0.d1_1241|    100000|
|root.db.g_0.d1_1242|    100000|
|root.db.g_0.d1_1243|    100000|
|root.db.g_0.d1_1244|    100000|
|root.db.g_0.d1_1245|    100000|
|root.db.g_0.d1_1246|    100000|
|root.db.g_0.d1_1247|    100000|
|root.db.g_0.d1_1248|    100000|
|root.db.g_0.d1_1249|    100000|
| root.db.g_0.d1_125|    100000|
|root.db.g_0.d1_1250|    100000|
|root.db.g_0.d1_1251|    100000|
|root.db.g_0.d1_1252|    100000|
|root.db.g_0.d1_1253|    100000|
|root.db.g_0.d1_1254|    100000|
|root.db.g_0.d1_1255|    100000|
|root.db.g_0.d1_1256|    100000|
|root.db.g_0.d1_1257|    100000|
|root.db.g_0.d1_1258|    100000|
|root.db.g_0.d1_1259|    100000|
| root.db.g_0.d1_126|    100000|
|root.db.g_0.d1_1260|    100000|
|root.db.g_0.d1_1261|    100000|
|root.db.g_0.d1_1262|    100000|
|root.db.g_0.d1_1263|    100000|
|root.db.g_0.d1_1264|    100000|
|root.db.g_0.d1_1265|    100000|
|root.db.g_0.d1_1266|    100000|
|root.db.g_0.d1_1267|    100000|
|root.db.g_0.d1_1268|    100000|
|root.db.g_0.d1_1269|    100000|
| root.db.g_0.d1_127|    100000|
|root.db.g_0.d1_1270|    100000|
|root.db.g_0.d1_1271|    100000|
|root.db.g_0.d1_1272|    100000|
|root.db.g_0.d1_1273|    100000|
|root.db.g_0.d1_1274|    100000|
|root.db.g_0.d1_1275|    100000|
|root.db.g_0.d1_1276|    100000|
|root.db.g_0.d1_1277|    100000|
|root.db.g_0.d1_1278|    100000|
|root.db.g_0.d1_1279|    100000|
| root.db.g_0.d1_128|    100000|
|root.db.g_0.d1_1280|    100000|
|root.db.g_0.d1_1281|    100000|
|root.db.g_0.d1_1282|    100000|
|root.db.g_0.d1_1283|    100000|
|root.db.g_0.d1_1284|    100000|
|root.db.g_0.d1_1285|    100000|
|root.db.g_0.d1_1286|    100000|
|root.db.g_0.d1_1287|    100000|
|root.db.g_0.d1_1288|    100000|
|root.db.g_0.d1_1289|    100000|
| root.db.g_0.d1_129|    100000|
|root.db.g_0.d1_1290|    100000|
|root.db.g_0.d1_1291|    100000|
|root.db.g_0.d1_1292|    100000|
|root.db.g_0.d1_1293|    100000|
|root.db.g_0.d1_1294|    100000|
|root.db.g_0.d1_1295|    100000|
|root.db.g_0.d1_1296|    100000|
|root.db.g_0.d1_1297|    100000|
|root.db.g_0.d1_1298|    100000|
|root.db.g_0.d1_1299|    100000|
|  root.db.g_0.d1_13|    100000|
| root.db.g_0.d1_130|    100000|
|root.db.g_0.d1_1300|    100000|
|root.db.g_0.d1_1301|    100000|
|root.db.g_0.d1_1302|    100000|
|root.db.g_0.d1_1303|    100000|
|root.db.g_0.d1_1304|    100000|
|root.db.g_0.d1_1305|    100000|
|root.db.g_0.d1_1306|    100000|
|root.db.g_0.d1_1307|    100000|
|root.db.g_0.d1_1308|    100000|
|root.db.g_0.d1_1309|    100000|
| root.db.g_0.d1_131|    100000|
|root.db.g_0.d1_1310|    100000|
|root.db.g_0.d1_1311|    100000|
|root.db.g_0.d1_1312|    100000|
|root.db.g_0.d1_1313|    100000|
|root.db.g_0.d1_1314|    100000|
|root.db.g_0.d1_1315|    100000|
|root.db.g_0.d1_1316|    100000|
|root.db.g_0.d1_1317|    100000|
|root.db.g_0.d1_1318|    100000|
|root.db.g_0.d1_1319|    100000|
| root.db.g_0.d1_132|    100000|
|root.db.g_0.d1_1320|    100000|
|root.db.g_0.d1_1321|    100000|
|root.db.g_0.d1_1322|    100000|
|root.db.g_0.d1_1323|    100000|
|root.db.g_0.d1_1324|    100000|
|root.db.g_0.d1_1325|    100000|
|root.db.g_0.d1_1326|    100000|
|root.db.g_0.d1_1327|    100000|
|root.db.g_0.d1_1328|    100000|
|root.db.g_0.d1_1329|    100000|
| root.db.g_0.d1_133|    100000|
|root.db.g_0.d1_1330|    100000|
|root.db.g_0.d1_1331|    100000|
|root.db.g_0.d1_1332|    100000|
|root.db.g_0.d1_1333|    100000|
|root.db.g_0.d1_1334|    100000|
|root.db.g_0.d1_1335|    100000|
|root.db.g_0.d1_1336|    100000|
|root.db.g_0.d1_1337|    100000|
|root.db.g_0.d1_1338|    100000|
|root.db.g_0.d1_1339|    100000|
| root.db.g_0.d1_134|    100000|
|root.db.g_0.d1_1340|    100000|
|root.db.g_0.d1_1341|    100000|
|root.db.g_0.d1_1342|    100000|
|root.db.g_0.d1_1343|    100000|
|root.db.g_0.d1_1344|    100000|
|root.db.g_0.d1_1345|    100000|
|root.db.g_0.d1_1346|    100000|
|root.db.g_0.d1_1347|    100000|
|root.db.g_0.d1_1348|    100000|
|root.db.g_0.d1_1349|    100000|
| root.db.g_0.d1_135|    100000|
|root.db.g_0.d1_1350|    100000|
|root.db.g_0.d1_1351|    100000|
|root.db.g_0.d1_1352|    100000|
|root.db.g_0.d1_1353|    100000|
|root.db.g_0.d1_1354|    100000|
|root.db.g_0.d1_1355|    100000|
|root.db.g_0.d1_1356|    100000|
|root.db.g_0.d1_1357|    100000|
|root.db.g_0.d1_1358|    100000|
|root.db.g_0.d1_1359|    100000|
| root.db.g_0.d1_136|    100000|
|root.db.g_0.d1_1360|    100000|
|root.db.g_0.d1_1361|    100000|
|root.db.g_0.d1_1362|    100000|
|root.db.g_0.d1_1363|    100000|
|root.db.g_0.d1_1364|    100000|
|root.db.g_0.d1_1365|    100000|
|root.db.g_0.d1_1366|    100000|
|root.db.g_0.d1_1367|    100000|
|root.db.g_0.d1_1368|    100000|
|root.db.g_0.d1_1369|    100000|
| root.db.g_0.d1_137|    100000|
|root.db.g_0.d1_1370|    100000|
|root.db.g_0.d1_1371|    100000|
|root.db.g_0.d1_1372|    100000|
|root.db.g_0.d1_1373|    100000|
|root.db.g_0.d1_1374|    100000|
|root.db.g_0.d1_1375|    100000|
|root.db.g_0.d1_1376|    100000|
|root.db.g_0.d1_1377|    100000|
|root.db.g_0.d1_1378|    100000|
|root.db.g_0.d1_1379|    100000|
| root.db.g_0.d1_138|    100000|
|root.db.g_0.d1_1380|    100000|
|root.db.g_0.d1_1381|    100000|
|root.db.g_0.d1_1382|    100000|
|root.db.g_0.d1_1383|    100000|
|root.db.g_0.d1_1384|    100000|
|root.db.g_0.d1_1385|    100000|
|root.db.g_0.d1_1386|    100000|
|root.db.g_0.d1_1387|    100000|
|root.db.g_0.d1_1388|    100000|
|root.db.g_0.d1_1389|    100000|
| root.db.g_0.d1_139|    100000|
|root.db.g_0.d1_1390|    100000|
|root.db.g_0.d1_1391|    100000|
|root.db.g_0.d1_1392|    100000|
|root.db.g_0.d1_1393|    100000|
|root.db.g_0.d1_1394|    100000|
|root.db.g_0.d1_1395|    100000|
|root.db.g_0.d1_1396|    100000|
|root.db.g_0.d1_1397|    100000|
|root.db.g_0.d1_1398|    100000|
|root.db.g_0.d1_1399|    100000|
|  root.db.g_0.d1_14|    100000|
| root.db.g_0.d1_140|    100000|
|root.db.g_0.d1_1400|    100000|
|root.db.g_0.d1_1401|    100000|
|root.db.g_0.d1_1402|    100000|
|root.db.g_0.d1_1403|    100000|
|root.db.g_0.d1_1404|    100000|
|root.db.g_0.d1_1405|    100000|
|root.db.g_0.d1_1406|    100000|
|root.db.g_0.d1_1407|    100000|
|root.db.g_0.d1_1408|    100000|
|root.db.g_0.d1_1409|    100000|
| root.db.g_0.d1_141|    100000|
|root.db.g_0.d1_1410|    100000|
|root.db.g_0.d1_1411|    100000|
|root.db.g_0.d1_1412|    100000|
|root.db.g_0.d1_1413|    100000|
|root.db.g_0.d1_1414|    100000|
|root.db.g_0.d1_1415|    100000|
|root.db.g_0.d1_1416|    100000|
|root.db.g_0.d1_1417|    100000|
|root.db.g_0.d1_1418|    100000|
|root.db.g_0.d1_1419|    100000|
| root.db.g_0.d1_142|    100000|
|root.db.g_0.d1_1420|    100000|
|root.db.g_0.d1_1421|    100000|
|root.db.g_0.d1_1422|    100000|
|root.db.g_0.d1_1423|    100000|
|root.db.g_0.d1_1424|    100000|
|root.db.g_0.d1_1425|    100000|
|root.db.g_0.d1_1426|    100000|
|root.db.g_0.d1_1427|    100000|
|root.db.g_0.d1_1428|    100000|
|root.db.g_0.d1_1429|    100000|
| root.db.g_0.d1_143|    100000|
|root.db.g_0.d1_1430|    100000|
|root.db.g_0.d1_1431|    100000|
|root.db.g_0.d1_1432|    100000|
|root.db.g_0.d1_1433|    100000|
|root.db.g_0.d1_1434|    100000|
|root.db.g_0.d1_1435|    100000|
|root.db.g_0.d1_1436|    100000|
|root.db.g_0.d1_1437|    100000|
|root.db.g_0.d1_1438|    100000|
|root.db.g_0.d1_1439|    100000|
| root.db.g_0.d1_144|    100000|
|root.db.g_0.d1_1440|    100000|
|root.db.g_0.d1_1441|    100000|
|root.db.g_0.d1_1442|    100000|
|root.db.g_0.d1_1443|    100000|
|root.db.g_0.d1_1444|    100000|
|root.db.g_0.d1_1445|    100000|
|root.db.g_0.d1_1446|    100000|
|root.db.g_0.d1_1447|    100000|
|root.db.g_0.d1_1448|    100000|
|root.db.g_0.d1_1449|    100000|
| root.db.g_0.d1_145|    100000|
|root.db.g_0.d1_1450|    100000|
|root.db.g_0.d1_1451|    100000|
|root.db.g_0.d1_1452|    100000|
|root.db.g_0.d1_1453|    100000|
|root.db.g_0.d1_1454|    100000|
|root.db.g_0.d1_1455|    100000|
|root.db.g_0.d1_1456|    100000|
|root.db.g_0.d1_1457|    100000|
|root.db.g_0.d1_1458|    100000|
|root.db.g_0.d1_1459|    100000|
| root.db.g_0.d1_146|    100000|
|root.db.g_0.d1_1460|    100000|
|root.db.g_0.d1_1461|    100000|
|root.db.g_0.d1_1462|    100000|
|root.db.g_0.d1_1463|    100000|
|root.db.g_0.d1_1464|    100000|
|root.db.g_0.d1_1465|    100000|
|root.db.g_0.d1_1466|    100000|
|root.db.g_0.d1_1467|    100000|
|root.db.g_0.d1_1468|    100000|
|root.db.g_0.d1_1469|    100000|
| root.db.g_0.d1_147|    100000|
|root.db.g_0.d1_1470|    100000|
|root.db.g_0.d1_1471|    100000|
|root.db.g_0.d1_1472|    100000|
|root.db.g_0.d1_1473|    100000|
|root.db.g_0.d1_1474|    100000|
|root.db.g_0.d1_1475|    100000|
|root.db.g_0.d1_1476|    100000|
|root.db.g_0.d1_1477|    100000|
|root.db.g_0.d1_1478|    100000|
|root.db.g_0.d1_1479|    100000|
| root.db.g_0.d1_148|    100000|
|root.db.g_0.d1_1480|    100000|
|root.db.g_0.d1_1481|    100000|
|root.db.g_0.d1_1482|    100000|
|root.db.g_0.d1_1483|    100000|
|root.db.g_0.d1_1484|    100000|
|root.db.g_0.d1_1485|    100000|
|root.db.g_0.d1_1486|    100000|
|root.db.g_0.d1_1487|    100000|
|root.db.g_0.d1_1488|    100000|
|root.db.g_0.d1_1489|    100000|
| root.db.g_0.d1_149|    100000|
|root.db.g_0.d1_1490|    100000|
|root.db.g_0.d1_1491|    100000|
|root.db.g_0.d1_1492|    100000|
|root.db.g_0.d1_1493|    100000|
|root.db.g_0.d1_1494|    100000|
|root.db.g_0.d1_1495|    100000|
|root.db.g_0.d1_1496|    100000|
|root.db.g_0.d1_1497|    100000|
|root.db.g_0.d1_1498|    100000|
|root.db.g_0.d1_1499|    100000|
|  root.db.g_0.d1_15|    100000|
| root.db.g_0.d1_150|    100000|
|root.db.g_0.d1_1500|    100000|
|root.db.g_0.d1_1501|    100000|
|root.db.g_0.d1_1502|    100000|
|root.db.g_0.d1_1503|    100000|
|root.db.g_0.d1_1504|    100000|
|root.db.g_0.d1_1505|    100000|
|root.db.g_0.d1_1506|    100000|
|root.db.g_0.d1_1507|    100000|
|root.db.g_0.d1_1508|    100000|
|root.db.g_0.d1_1509|    100000|
| root.db.g_0.d1_151|    100000|
|root.db.g_0.d1_1510|    100000|
|root.db.g_0.d1_1511|    100000|
|root.db.g_0.d1_1512|    100000|
|root.db.g_0.d1_1513|    100000|
|root.db.g_0.d1_1514|    100000|
|root.db.g_0.d1_1515|    100000|
|root.db.g_0.d1_1516|    100000|
|root.db.g_0.d1_1517|    100000|
|root.db.g_0.d1_1518|    100000|
|root.db.g_0.d1_1519|    100000|
| root.db.g_0.d1_152|    100000|
|root.db.g_0.d1_1520|    100000|
|root.db.g_0.d1_1521|    100000|
|root.db.g_0.d1_1522|    100000|
|root.db.g_0.d1_1523|    100000|
|root.db.g_0.d1_1524|    100000|
|root.db.g_0.d1_1525|    100000|
|root.db.g_0.d1_1526|    100000|
|root.db.g_0.d1_1527|    100000|
|root.db.g_0.d1_1528|    100000|
|root.db.g_0.d1_1529|    100000|
| root.db.g_0.d1_153|    100000|
|root.db.g_0.d1_1530|    100000|
|root.db.g_0.d1_1531|    100000|
|root.db.g_0.d1_1532|    100000|
|root.db.g_0.d1_1533|    100000|
|root.db.g_0.d1_1534|    100000|
|root.db.g_0.d1_1535|    100000|
|root.db.g_0.d1_1536|    100000|
|root.db.g_0.d1_1537|    100000|
|root.db.g_0.d1_1538|    100000|
|root.db.g_0.d1_1539|    100000|
| root.db.g_0.d1_154|    100000|
|root.db.g_0.d1_1540|    100000|
|root.db.g_0.d1_1541|    100000|
|root.db.g_0.d1_1542|    100000|
|root.db.g_0.d1_1543|    100000|
|root.db.g_0.d1_1544|    100000|
|root.db.g_0.d1_1545|    100000|
|root.db.g_0.d1_1546|    100000|
|root.db.g_0.d1_1547|    100000|
|root.db.g_0.d1_1548|    100000|
|root.db.g_0.d1_1549|    100000|
| root.db.g_0.d1_155|    100000|
|root.db.g_0.d1_1550|    100000|
|root.db.g_0.d1_1551|    100000|
|root.db.g_0.d1_1552|    100000|
|root.db.g_0.d1_1553|    100000|
|root.db.g_0.d1_1554|    100000|
|root.db.g_0.d1_1555|    100000|
|root.db.g_0.d1_1556|    100000|
|root.db.g_0.d1_1557|    100000|
|root.db.g_0.d1_1558|    100000|
|root.db.g_0.d1_1559|    100000|
| root.db.g_0.d1_156|    100000|
|root.db.g_0.d1_1560|    100000|
|root.db.g_0.d1_1561|    100000|
|root.db.g_0.d1_1562|    100000|
|root.db.g_0.d1_1563|    100000|
|root.db.g_0.d1_1564|    100000|
|root.db.g_0.d1_1565|    100000|
|root.db.g_0.d1_1566|    100000|
|root.db.g_0.d1_1567|    100000|
|root.db.g_0.d1_1568|    100000|
|root.db.g_0.d1_1569|    100000|
| root.db.g_0.d1_157|    100000|
|root.db.g_0.d1_1570|    100000|
|root.db.g_0.d1_1571|    100000|
|root.db.g_0.d1_1572|    100000|
|root.db.g_0.d1_1573|    100000|
|root.db.g_0.d1_1574|    100000|
|root.db.g_0.d1_1575|    100000|
|root.db.g_0.d1_1576|    100000|
|root.db.g_0.d1_1577|    100000|
|root.db.g_0.d1_1578|    100000|
|root.db.g_0.d1_1579|    100000|
| root.db.g_0.d1_158|    100000|
|root.db.g_0.d1_1580|    100000|
|root.db.g_0.d1_1581|    100000|
|root.db.g_0.d1_1582|    100000|
|root.db.g_0.d1_1583|    100000|
|root.db.g_0.d1_1584|    100000|
|root.db.g_0.d1_1585|    100000|
|root.db.g_0.d1_1586|    100000|
|root.db.g_0.d1_1587|    100000|
|root.db.g_0.d1_1588|    100000|
|root.db.g_0.d1_1589|    100000|
| root.db.g_0.d1_159|    100000|
|root.db.g_0.d1_1590|    100000|
|root.db.g_0.d1_1591|    100000|
|root.db.g_0.d1_1592|    100000|
|root.db.g_0.d1_1593|    100000|
|root.db.g_0.d1_1594|    100000|
|root.db.g_0.d1_1595|    100000|
|root.db.g_0.d1_1596|    100000|
|root.db.g_0.d1_1597|    100000|
|root.db.g_0.d1_1598|    100000|
|root.db.g_0.d1_1599|    100000|
|  root.db.g_0.d1_16|    100000|
| root.db.g_0.d1_160|    100000|
|root.db.g_0.d1_1600|    100000|
|root.db.g_0.d1_1601|    100000|
|root.db.g_0.d1_1602|    100000|
|root.db.g_0.d1_1603|    100000|
|root.db.g_0.d1_1604|    100000|
|root.db.g_0.d1_1605|    100000|
|root.db.g_0.d1_1606|    100000|
|root.db.g_0.d1_1607|    100000|
|root.db.g_0.d1_1608|    100000|
|root.db.g_0.d1_1609|    100000|
| root.db.g_0.d1_161|    100000|
|root.db.g_0.d1_1610|    100000|
|root.db.g_0.d1_1611|    100000|
|root.db.g_0.d1_1612|    100000|
|root.db.g_0.d1_1613|    100000|
|root.db.g_0.d1_1614|    100000|
|root.db.g_0.d1_1615|    100000|
|root.db.g_0.d1_1616|    100000|
|root.db.g_0.d1_1617|    100000|
|root.db.g_0.d1_1618|    100000|
|root.db.g_0.d1_1619|    100000|
| root.db.g_0.d1_162|    100000|
|root.db.g_0.d1_1620|    100000|
|root.db.g_0.d1_1621|    100000|
|root.db.g_0.d1_1622|    100000|
|root.db.g_0.d1_1623|    100000|
|root.db.g_0.d1_1624|    100000|
|root.db.g_0.d1_1625|    100000|
|root.db.g_0.d1_1626|    100000|
|root.db.g_0.d1_1627|    100000|
