2024-08-28 18:02:53,001 [main] INFO  o.a.i.c.c.ConfigNodeDescriptor:125 - start reading ConfigNode conf file: file:/data/iotdb/t_m_0827_db02fdf/sbin/../conf/iotdb-system.properties 
2024-08-28 18:02:53,129 [main] INFO  o.a.i.c.p.c.PipeConfig:338 - PipeSubtaskExecutorPendingQueueMaxBlockingTimeMs: 1000 
2024-08-28 18:02:53,129 [main] INFO  o.a.i.c.p.c.PipeConfig:341 - PipeSubtaskExecutorCronHeartbeatEventIntervalSeconds: 20 
2024-08-28 18:02:53,129 [main] INFO  o.a.i.c.p.c.PipeConfig:345 - PipeExtractorAssignerDisruptorRingBufferSize: 65536 
2024-08-28 18:02:53,129 [main] INFO  o.a.i.c.p.c.PipeConfig:348 - PipeExtractorAssignerDisruptorRingBufferEntrySizeInBytes: 50 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:351 - PipeExtractorMatcherCacheSize: 1024 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:353 - PipeConnectorHandshakeTimeoutMs: 10000 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:354 - PipeConnectorTransferTimeoutMs: 900000 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:355 - PipeConnectorReadFileBufferSize: 8388608 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:356 - PipeConnectorRetryIntervalMs: 1000 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:357 - PipeConnectorRPCThriftCompressionEnabled: false 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:360 - PipeLeaderCacheMemoryUsagePercentage: 0.1 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:362 - PipeListeningQueueTransferSnapshotThreshold: 1000 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:365 - PipeSnapshotExecutionMaxBatchSize: 1000 
2024-08-28 18:02:53,130 [main] INFO  o.a.i.c.p.c.PipeConfig:366 - PipeRemainingTimeCommitAutoSwitchSeconds: 30 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:369 - PipeRemainingTimeCommitRateAverageTime: MEAN 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:371 - PipeTsFileScanParsingThreshold(): 0.05 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:373 - PipeAsyncConnectorSelectorNumber: 4 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:374 - PipeAsyncConnectorMaxClientNumber: 16 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:376 - PipeAllConnectorsRateLimitBytesPerSecond: -1.0 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:379 - RateLimiterHotReloadCheckIntervalMs: 1000 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:382 - PipeConnectorRequestSliceThresholdBytes: 429496729 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:386 - SeperatedPipeHeartbeatEnabled: true 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:387 - PipeHeartbeatIntervalSecondsForCollectingPipeMeta: 100 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:390 - PipeMetaSyncerInitialSyncDelayMinutes: 3 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:392 - PipeMetaSyncerSyncIntervalMinutes: 3 
2024-08-28 18:02:53,131 [main] INFO  o.a.i.c.p.c.PipeConfig:393 - PipeMetaSyncerAutoRestartPipeCheckIntervalRound: 1 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:396 - PipeAutoRestartEnabled: true 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:398 - PipeAirGapReceiverEnabled: false 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:399 - PipeAirGapReceiverPort: 9780 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:401 - PipeMaxAllowedHistoricalTsFilePerDataRegion: 100 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:404 - PipeMaxAllowedPendingTsFileEpochPerDataRegion: 2 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:407 - PipeMaxAllowedPinnedMemTableCount: 50 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:408 - PipeMaxAllowedLinkedTsFileCount: 100 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:409 - PipeMaxAllowedLinkedDeletedTsFileDiskUsagePercentage: 0.1 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:412 - PipeStuckRestartIntervalSeconds: 120 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:414 - PipeMetaReportMaxLogNumPerRound: 10 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:415 - PipeMetaReportMaxLogIntervalRounds: 36 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:416 - PipeTsFilePinMaxLogNumPerRound: 10 
2024-08-28 18:02:53,132 [main] INFO  o.a.i.c.p.c.PipeConfig:417 - PipeTsFilePinMaxLogIntervalRounds: 90 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:418 - PipeWalPinMaxLogNumPerRound: 10 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:419 - PipeWalPinMaxLogIntervalRounds: 90 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:421 - PipeMemoryManagementEnabled: true 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:422 - PipeMemoryAllocateMaxRetries: 10 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:423 - PipeMemoryAllocateRetryIntervalInMs: 1000 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:425 - PipeMemoryAllocateMinSizeInBytes: 32 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:426 - PipeMemoryAllocateForTsFileSequenceReaderInBytes: 2097152 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:429 - PipeMemoryExpanderIntervalSeconds: 180 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:431 - TwoStageAggregateMaxCombinerLiveTimeInMs: 480000 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:434 - TwoStageAggregateDataRegionInfoCacheTimeInMs: 180000 
2024-08-28 18:02:53,133 [main] INFO  o.a.i.c.p.c.PipeConfig:437 - TwoStageAggregateSenderEndPointsCacheInMs: 180000 
2024-08-28 18:02:53,134 [main] INFO  o.a.i.c.p.c.PipeConfig:441 - SubscriptionCacheMemoryUsagePercentage: 0.2 
2024-08-28 18:02:53,143 [main] INFO  o.a.i.c.p.r.IoTDBReceiverAgent:118 - Clean pipe receiver dir /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/system/pipe/receiver successfully. 
2024-08-28 18:02:53,144 [main] INFO  o.a.i.c.p.r.IoTDBReceiverAgent:125 - Create pipe receiver dir /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/system/pipe/receiver successfully. 
2024-08-28 18:02:53,144 [main] INFO  o.a.i.c.m.p.a.r.PipeConfigNodeRuntimeAgent:63 - PipeRuntimeConfigNodeAgent started 
2024-08-28 18:02:53,144 [main] INFO  o.a.i.c.s.RegisterManager:54 - The Pipe Runtime Config Node Agent service is started successfully, which takes 18 ms. 
2024-08-28 18:02:53,144 [main] INFO  o.a.i.c.s.ConfigNode:330 - Successfully setup internal services. 
2024-08-28 18:02:53,171 [main] INFO  o.a.i.c.a.a.BasicAuthorizer$InstanceHolder:104 - Authorizer provider class: org.apache.iotdb.commons.auth.authorizer.LocalFileAuthorizer 
2024-08-28 18:02:53,223 [main] INFO  o.a.i.c.a.u.BasicUserManager:131 - Admin initialized 
2024-08-28 18:02:53,280 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:170 - new cached thread pool: ConfigNode-Manager-Recovery 
2024-08-28 18:02:53,300 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: IoTDB-Region-Maintainer 
2024-08-28 18:02:53,332 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:233 - new scheduled thread pool: CQ-Scheduler 
2024-08-28 18:02:53,335 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:137 - new single thread pool: Pipe-Runtime-Procedure-Submitter 
2024-08-28 18:02:53,337 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: Pipe-Runtime-Meta-Syncer 
2024-08-28 18:02:53,338 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: Pipe-Runtime-Heartbeat 
2024-08-28 18:02:53,341 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: Subscription-Runtime-Meta-Syncer 
2024-08-28 18:02:53,350 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: Cluster-Heartbeat-Service 
2024-08-28 18:02:53,351 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: Cluster-LoadStatistics-Service 
2024-08-28 18:02:53,352 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: Cluster-Event-Service 
2024-08-28 18:02:53,353 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:71 - new fixed thread pool: Cluster-LoadStatistics-Publisher, thread number: 5 
2024-08-28 18:02:53,413 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: Cluster-RetryFailedTasks-Service 
2024-08-28 18:02:53,438 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:71 - new fixed thread pool: Activation-Service, thread number: 2 
2024-08-28 18:02:53,445 [main] INFO  c.t.i.m.a.ActivationManager:228 - License file not detected during ConfigNode's starting. 
2024-08-28 18:02:53,451 [main] INFO  c.t.i.m.a.ActivationManager:241 - License file watching service launched successfully 
2024-08-28 18:02:53,452 [main] INFO  c.t.i.m.a.ActivationManager:175 - Active node watching service launched successfully 
2024-08-28 18:02:53,452 [main] INFO  c.t.i.m.a.ActivationManager:178 - Expiration warning service launched successfully 
2024-08-28 18:02:53,453 [main] INFO  o.a.i.c.s.ConfigNode:381 - Successfully initialize ConfigManager. 
2024-08-28 18:02:53,453 [pool-13-IoTDB-Activation-Service-2] WARN  c.t.i.m.a.ActivationManager:377 - License has not been set, and this ConfigNode currently not connects to any active ConfigNode. Cluster is readonly now. Contact Timecho for more information. 
2024-08-28 18:02:53,453 [main] INFO  o.a.i.c.s.ConfigNode:197 - IoTDB-ConfigNode is in restarting process... 
2024-08-28 18:02:53,634 [main] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:213 - new single scheduled thread pool: RatisBgDiskGuardian 
2024-08-28 18:02:53,709 [main] INFO  o.a.r.m.MetricRegistriesLoader:64 - Loaded MetricRegistries class org.apache.iotdb.consensus.ratis.metrics.MetricRegistryManager 
2024-08-28 18:02:53,725 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.rpc.type = GRPC (default) 
2024-08-28 18:02:53,729 [main] INFO  o.a.ratis.conf.ConfUtils:53 - raft.grpc.admin.host = null (fallback to raft.grpc.server.host) 
2024-08-28 18:02:53,730 [main] INFO  o.a.ratis.conf.ConfUtils:53 - raft.grpc.admin.port = 10720 (fallback to raft.grpc.server.port) 
2024-08-28 18:02:53,730 [main] INFO  o.a.ratis.conf.ConfUtils:53 - raft.grpc.client.host = null (fallback to raft.grpc.server.host) 
2024-08-28 18:02:53,731 [main] INFO  o.a.ratis.conf.ConfUtils:53 - raft.grpc.client.port = 10720 (fallback to raft.grpc.server.port) 
2024-08-28 18:02:53,731 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.grpc.server.host = null (default) 
2024-08-28 18:02:53,731 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.grpc.server.port = 10720 (custom) 
2024-08-28 18:02:53,731 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.grpc.message.size.max = 512MB (=536870912) (custom) 
2024-08-28 18:02:53,732 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.log.appender.buffer.byte-limit = 16777216 (custom) 
2024-08-28 18:02:53,732 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.grpc.flow.control.window = 4194304 (custom) 
2024-08-28 18:02:53,733 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.rpc.request.timeout = 10000ms (custom) 
2024-08-28 18:02:53,744 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.grpc.server.heartbeat.channel = true (default) 
2024-08-28 18:02:53,747 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.grpc.server.async.request.thread.pool.cached = true (default) 
2024-08-28 18:02:53,747 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.grpc.server.async.request.thread.pool.size = 32 (default) 
2024-08-28 18:02:53,949 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.datastream.type = DISABLED (default) 
2024-08-28 18:02:53,951 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.sleep.deviation.threshold = 4000ms (custom) 
2024-08-28 18:02:53,951 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.close.threshold = 2147483647s (custom) 
2024-08-28 18:02:53,951 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.leaderelection.leader.step-down.wait-time = 30s (custom) 
2024-08-28 18:02:53,955 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.storage.dir = [/data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus] (custom) 
2024-08-28 18:02:53,956 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.threadpool.proxy.cached = true (default) 
2024-08-28 18:02:53,956 [main] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.threadpool.proxy.size = 0 (default) 
2024-08-28 18:02:53,960 [2-impl-thread1] INFO  o.a.r.s.i.RaftServerProxy:266 - 2: found a subdirectory /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000 
2024-08-28 18:02:53,964 [2-impl-thread1] INFO  o.a.r.s.i.RaftServerProxy$ImplMap:101 - 2: addNew group-000000000000:[] returns group-000000000000:java.util.concurrent.CompletableFuture@5f91dfbc[Not completed] 
2024-08-28 18:02:53,978 [2-groupManagement] INFO  o.a.r.s.i.RaftServerImpl:253 - 2: new RaftServerImpl for group-000000000000:[] with ApplicationStateMachineProxy:uninitialized 
2024-08-28 18:02:53,980 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.rpc.timeout.min = 2000ms (custom) 
2024-08-28 18:02:53,980 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.rpc.timeout.max = 4000ms (custom) 
2024-08-28 18:02:53,980 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.rpc.sleep.time = 1s (custom) 
2024-08-28 18:02:53,980 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.rpc.slowness.timeout = 60000ms (default) 
2024-08-28 18:02:53,981 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.leaderelection.leader.step-down.wait-time = 30s (custom) 
2024-08-28 18:02:53,981 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.leaderelection.member.majority-add = false (default) 
2024-08-28 18:02:53,981 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.sleep.deviation.threshold = 4000ms (custom) 
2024-08-28 18:02:53,985 [2-groupManagement] INFO  o.a.r.s.impl.ServerState:114 - 2@group-000000000000: ConfigurationManager, init=conf: {index: -1, cur=peers:[]|listeners:[], old=null}, confs=<EMPTY_MAP> 
2024-08-28 18:02:53,990 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.notification.no-leader.timeout = 60s (default) 
2024-08-28 18:02:53,992 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.read.timeout = 60000ms (custom) 
2024-08-28 18:02:53,995 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.retrycache.expirytime = 142700ms (custom) 
2024-08-28 18:02:53,995 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.retrycache.statistics.expirytime = 100ms (default) 
2024-08-28 18:02:53,999 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.read.option = LINEARIZABLE (custom) 
2024-08-28 18:02:54,000 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.read.read-after-write-consistent.write-index-cache.expiry-time = 60s (default) 
2024-08-28 18:02:54,016 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.rpc.request.timeout = 10000ms (custom) 
2024-08-28 18:02:54,018 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.log.appender.install.snapshot.enabled = true (default) 
2024-08-28 18:02:54,018 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.threadpool.server.cached = true (default) 
2024-08-28 18:02:54,018 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.threadpool.server.size = 0 (default) 
2024-08-28 18:02:54,019 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.threadpool.client.cached = true (default) 
2024-08-28 18:02:54,020 [2-groupManagement] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.threadpool.client.size = 0 (default) 
2024-08-28 18:02:54,021 [2-impl-thread1] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.storage.free-space.min = 0MB (=0) (default) 
2024-08-28 18:02:54,022 [2-impl-thread1] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.log.corruption.policy = WARN_AND_RETURN (custom) 
2024-08-28 18:02:54,022 [2-impl-thread1] INFO  o.a.ratis.conf.ConfUtils:46 - raft.server.storage.dir = [/data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus] (custom) 
2024-08-28 18:02:54,029 [2-impl-thread1] INFO  o.a.r.s.s.RaftStorageDirectoryImpl:229 - Lock on /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/in_use.lock acquired by nodename 2630@i-7juoh9pu 
2024-08-28 18:02:54,039 [2-impl-thread1] INFO  o.a.r.s.s.RaftStorageImpl:118 - Read RaftStorageMetadata{term=1, votedFor=} from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/current/raft-meta 
2024-08-28 18:02:54,060 [2-impl-thread1] INFO  o.a.r.s.impl.ServerState:386 - 2@group-000000000000: set configuration conf: {index: 37, cur=peers:[0|172.20.70.5:10720, 1|172.20.70.4:10720, 2|172.20.70.26:10720]|listeners:[], old=null} 
2024-08-28 18:02:54,072 [2-impl-thread1] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.persistence.pipe.PipeInfo from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,072 [ForkJoinPool.commonPool-worker-3] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.persistence.ModelInfo from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,072 [ForkJoinPool.commonPool-worker-2] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.persistence.TTLInfo from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,073 [ForkJoinPool.commonPool-worker-3] INFO  o.a.i.c.p.ModelInfo:107 - acquire ModelTableWriteLock 
2024-08-28 18:02:54,074 [ForkJoinPool.commonPool-worker-6] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.persistence.cq.CQInfo from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,072 [ForkJoinPool.commonPool-worker-4] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.persistence.quota.QuotaInfo from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,074 [ForkJoinPool.commonPool-worker-1] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.persistence.AuthorInfo from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,073 [ForkJoinPool.commonPool-worker-5] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.persistence.subscription.SubscriptionInfo from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,074 [ForkJoinPool.commonPool-worker-7] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.persistence.node.NodeInfo from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,074 [ForkJoinPool.commonPool-worker-2] ERROR o.a.i.c.p.TTLInfo:184 - Failed to load snapshot of TTLInfo, snapshot file [/data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867/ttl_info.bin] does not exist. 
2024-08-28 18:02:54,075 [ForkJoinPool.commonPool-worker-2] INFO  o.a.i.c.p.e.ConfigPlanExecutor:661 - [ConfigNodeSnapshot] Load snapshot for org.apache.iotdb.confignode.persistence.TTLInfo cost 3 ms 
2024-08-28 18:02:54,075 [ForkJoinPool.commonPool-worker-2] INFO  o.a.i.c.p.e.ConfigPlanExecutor:656 - [ConfigNodeSnapshot] Start to load snapshot for org.apache.iotdb.confignode.manager.pipe.extractor.ConfigRegionListeningQueue from /data/iotdb/t_m_0827_db02fdf/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/sm/1_867 
2024-08-28 18:02:54,077 [ForkJoinPool.commonPool-worker-6] INFO  o.a.i.c.p.e.ConfigPlanExecutor:661 - [ConfigNodeSnapshot] Load snapshot for org.apache.iotdb.confignode.persistence.cq.CQInfo cost 3 ms 
2024-08-28 18:02:54,077 [ForkJoinPool.commonPool-worker-4] INFO  o.a.i.c.p.e.ConfigPlanExecutor:661 - [ConfigNodeSnapshot] Load snapshot for org.apache.iotdb.confignode.persistence.quota.QuotaInfo cost 5 ms 
2024-08-28 18:02:54,077 [ForkJoinPool.commonPool-worker-3] INFO  o.a.i.c.p.ModelInfo:112 - release ModelTableWriteLock 
2024-08-28 18:02:54,078 [ForkJoinPool.commonPool-worker-3] INFO  o.a.i.c.p.e.ConfigPlanExecutor:661 - [ConfigNodeSnapshot] Load snapshot for org.apache.iotdb.confignode.persistence.ModelInfo cost 6 ms 
